Products{id=2227, item_id=80437489, name='GRYTTBY', category='Sofas & armchairs', price=206.5, old_price=0.0, sellable_online=true, link='https://www.ikea.com/sa/en/p/gryttby-cover-3-seat-sofa-knisa-dark-grey-80437489/', other_colors='No', short_description='        Cover 3-seat sofa', designer='David Wahl', depth=0.0, height=0.0, width=0.0}
Products{id=2228, item_id=29284381, name='SÖDERHAMN', category='Sofas & armchairs', price=4190.0, old_price=0.0, sellable_online=true, link='https://www.ikea.com/sa/en/p/soederhamn-corner-sofa-4-seat-with-open-end-finnsta-turquoise-s29284381/', other_colors='Yes', short_description='"        Corner sofa, 4-seat"', designer='Ola Wihlborg', depth=99.0, height=83.0, width=192.0}
Products{id=2229, item_id=9217830, name='BRÅTHULT', category='Sofas & armchairs', price=1277.0, old_price=0.0, sellable_online=true, link='https://www.ikea.com/sa/en/p/brathult-corner-sofa-3-seat-vissle-red-orange-s09217830/', other_colors='Yes', short_description='"        Corner sofa, 3-seat"', designer='David Wahl/Lisa Hilland/IKEA of Sweden', depth=0.0, height=69.0, width=212.0}
Products{id=2230, item_id=60431563, name='FRIHETEN', category='Sofas & armchairs', price=1845.0, old_price=0.0, sellable_online=true, link='https://www.ikea.com/sa/en/p/friheten-3-seat-sofa-bed-skiftebo-blue-60431563/', other_colors='Yes', short_description='        3-seat sofa-bed', designer='IKEA of Sweden', depth=105.0, height=83.0, width=225.0}
Products{id=2231, item_id=89254786, name='GRÖNLID', category='Sofas & armchairs', price=2195.0, old_price=0.0, sellable_online=true, link='https://www.ikea.com/sa/en/p/groenlid-3-seat-sofa-inseros-white-s89254786/', other_colors='Yes', short_description='        3-seat sofa', designer='Ehlén Johansson/Francis Cayouette', depth=98.0, height=104.0, width=247.0}
Products{id=2232, item_id=59270274, name='LANDSKRONA', category='Sofas & armchairs', price=1995.0, old_price=0.0, sellable_online=true, link='https://www.ikea.com/sa/en/p/landskrona-2-seat-sofa-gunnared-dark-grey-metal-s59270274/', other_colors='Yes', short_description='        2-seat sofa', designer='IKEA of Sweden/Tord Björklund', depth=89.0, height=78.0, width=164.0}
Products{id=2233, item_id=29193692, name='KIVIK', category='Sofas & armchairs', price=6545.0, old_price=0.0, sellable_online=true, link='https://www.ikea.com/sa/en/p/kivik-corner-sofa-6-seat-with-chaise-longue-hillared-hillared-dark-blue-s29193692/', other_colors='Yes', short_description='"        Corner sofa, 6-seat"', designer='Ola Wihlborg', depth=163.0, height=83.0, width=387.0}
Products{id=2234, item_id=60116960, name='LYCKSELE', category='Sofas & armchairs', price=100.0, old_price=0.0, sellable_online=true, link='https://www.ikea.com/sa/en/p/lycksele-storage-box-2-seat-sofa-bed-black-60116960/', other_colors='No', short_description='        Storage box 2-seat sofa-bed', designer='IKEA of Sweden', depth=55.0, height=21.0, width=92.0}
Products{id=2235, item_id=50360009, name='STRANDMON', category='Sofas & armchairs', price=300.0, old_price=0.0, sellable_online=true, link='https://www.ikea.com/sa/en/p/strandmon-footstool-djuparp-dark-green-50360009/', other_colors='Yes', short_description='        Footstool', designer='IKEA of Sweden', depth=40.0, height=44.0, width=60.0}
Products{id=2236, item_id=59307649, name='GRÖNLID', category='Sofas & armchairs', price=3590.0, old_price=0.0, sellable_online=true, link='https://www.ikea.com/sa/en/p/groenlid-4-seat-sofa-with-chaise-longue-inseros-white-s59307649/', other_colors='Yes', short_description='        4-seat sofa', designer='Francis Cayouette/Ehlén Johansson', depth=164.0, height=104.0, width=328.0}
