Products{id=1137, item_id=69023612, name='SKÅLBERG / SPORREN', category='Chairs', price=190.0, old_price=0.0, sellable_online=true, link='https://www.ikea.com/sa/en/p/skalberg-sporren-swivel-chair-white-s69023612/', other_colors='Yes', short_description='        Swivel chair', designer='IKEA of Sweden/Carl Öjerstam', depth=71.0, height=0.0, width=71.0}
Products{id=1138, item_id=90184047, name='MARIUS', category='Chairs', price=25.0, old_price=0.0, sellable_online=true, link='https://www.ikea.com/sa/en/p/marius-stool-white-90184047/', other_colors='No', short_description='        Stool', designer='Ola Wihlborg', depth=0.0, height=0.0, width=40.0}
Products{id=1139, item_id=20292776, name='MOLTE', category='Chairs', price=69.0, old_price=0.0, sellable_online=true, link='https://www.ikea.com/sa/en/p/molte-desk-chair-grey-20292776/', other_colors='No', short_description='        Desk chair', designer='Lycke von Schantz', depth=42.0, height=0.0, width=40.0}
Products{id=1140, item_id=60217799, name='GUNDE', category='Chairs', price=30.0, old_price=0.0, sellable_online=true, link='https://www.ikea.com/sa/en/p/gunde-folding-chair-white-60217799/', other_colors='No', short_description='        Folding chair', designer='K Hagberg/M Hagberg', depth=45.0, height=78.0, width=41.0}
Products{id=1141, item_id=70441769, name='ÖRFJÄLL', category='Chairs', price=195.0, old_price=0.0, sellable_online=true, link='https://www.ikea.com/sa/en/p/oerfjaell-childrens-desk-chair-white-vissle-pink-70441769/', other_colors='No', short_description='        Children's desk chair', designer='S Holmbäck/U Nordentoft', depth=53.0, height=0.0, width=53.0}
Products{id=1142, item_id=10233532, name='NOLMYRA', category='Chairs', price=175.0, old_price=0.0, sellable_online=true, link='https://www.ikea.com/sa/en/p/nolmyra-easy-chair-birch-veneer-grey-10233532/', other_colors='Yes', short_description='        Easy chair', designer='Jooyeon Lee', depth=75.0, height=75.0, width=64.0}
Products{id=1143, item_id=9252786, name='LÅNGFJÄLL', category='Chairs', price=695.0, old_price=0.0, sellable_online=true, link='https://www.ikea.com/sa/en/p/langfjaell-office-chair-with-armrests-gunnared-light-brown-pink-white-s09252786/', other_colors='Yes', short_description='        Office chair with armrests', designer='Eva Lilja Löwenhielm', depth=68.0, height=0.0, width=68.0}
Products{id=1144, item_id=70392542, name='STRANDMON', category='Chairs', price=495.0, old_price=0.0, sellable_online=true, link='https://www.ikea.com/sa/en/p/strandmon-childrens-armchair-vissle-grey-70392542/', other_colors='No', short_description='        Children's armchair', designer='IKEA of Sweden', depth=62.0, height=71.0, width=56.0}
Products{id=1145, item_id=90320097, name='GRÖNADAL', category='Chairs', price=795.0, old_price=0.0, sellable_online=true, link='https://www.ikea.com/sa/en/p/groenadal-rocking-chair-grey-natural-90320097/', other_colors='No', short_description='        Rocking-chair', designer='Lisa Hilland', depth=81.0, height=86.0, width=80.0}
Products{id=1146, item_id=70103250, name='INGOLF', category='Chairs', price=195.0, old_price=0.0, sellable_online=true, link='https://www.ikea.com/sa/en/p/ingolf-chair-white-70103250/', other_colors='Yes', short_description='        Chair', designer='Carina Bengs', depth=52.0, height=91.0, width=43.0}
Products{id=1147, item_id=50341025, name='KARLJAN', category='Chairs', price=125.0, old_price=0.0, sellable_online=true, link='https://www.ikea.com/sa/en/p/karljan-chair-dark-grey-kabusa-dark-grey-50341025/', other_colors='No', short_description='        Chair', designer='Francis Cayouette', depth=55.0, height=81.0, width=49.0}
Products{id=1148, item_id=60308676, name='BLECKBERGET', category='Chairs', price=250.0, old_price=0.0, sellable_online=true, link='https://www.ikea.com/sa/en/p/bleckberget-swivel-chair-idekulla-beige-60308676/', other_colors='Yes', short_description='        Swivel chair', designer='Francis Cayouette', depth=68.0, height=0.0, width=68.0}
Products{id=1149, item_id=60344759, name='REMSTA', category='Chairs', price=795.0, old_price=0.0, sellable_online=true, link='https://www.ikea.com/sa/en/p/remsta-armchair-djuparp-dark-green-blue-green-blue-60344759/', other_colors='Yes', short_description='        Armchair', designer='IKEA of Sweden', depth=72.0, height=88.0, width=60.0}
Products{id=1150, item_id=39129342, name='STOCKSUND', category='Chairs', price=995.0, old_price=0.0, sellable_online=true, link='https://www.ikea.com/sa/en/p/stocksund-bench-ljungen-blue-black-wood-s39129342/', other_colors='Yes', short_description='        Bench', designer='Nike Karlsson', depth=49.0, height=47.0, width=144.0}
Products{id=1151, item_id=152282, name='INGOLF', category='Chairs', price=175.0, old_price=0.0, sellable_online=true, link='https://www.ikea.com/sa/en/p/ingolf-stool-white-00152282/', other_colors='Yes', short_description='        Stool', designer='Carina Bengs', depth=30.0, height=45.0, width=39.0}
Products{id=1152, item_id=20336836, name='FLINTAN', category='Chairs', price=245.0, old_price=0.0, sellable_online=true, link='https://www.ikea.com/sa/en/p/flintan-office-chair-vissle-grey-20336836/', other_colors='Yes', short_description='        Office chair', designer='Henrik Preutz', depth=69.0, height=0.0, width=74.0}
Products{id=1153, item_id=50039552, name='IKEA PS GULLHOLMEN', category='Chairs', price=295.0, old_price=0.0, sellable_online=true, link='https://www.ikea.com/sa/en/p/ikea-ps-gullholmen-rocking-chair-banana-fibre-50039552/', other_colors='No', short_description='        Rocking-chair', designer='Maria Vinka', depth=68.0, height=75.0, width=62.0}
Products{id=1154, item_id=70261150, name='MARKUS', category='Chairs', price=795.0, old_price=0.0, sellable_online=true, link='https://www.ikea.com/sa/en/p/markus-office-chair-vissle-dark-grey-70261150/', other_colors='No', short_description='        Office chair', designer='Henrik Preutz', depth=60.0, height=0.0, width=62.0}
Products{id=1155, item_id=60178887, name='BEKVÄM', category='Chairs', price=59.0, old_price=0.0, sellable_online=true, link='https://www.ikea.com/sa/en/p/bekvaem-step-stool-beech-60178887/', other_colors='No', short_description='"        Step stool,          50 cm"', designer='Nike Karlsson', depth=39.0, height=50.0, width=43.0}
Products{id=1156, item_id=99014376, name='MELLTORP / ADDE', category='Chairs', price=359.0, old_price=0.0, sellable_online=true, link='https://www.ikea.com/sa/en/p/melltorp-adde-table-and-4-chairs-white-s99014376/', other_colors='No', short_description='"        Table and 4 chairs,          125 cm"', designer='Marcus Arvonen/Lisa Norinder', depth=0.0, height=72.0, width=75.0}
Products{id=1157, item_id=90435324, name='TOSSBERG', category='Chairs', price=495.0, old_price=0.0, sellable_online=true, link='https://www.ikea.com/sa/en/p/tossberg-chair-metal-black-grey-90435324/', other_colors='No', short_description='        Chair', designer='IKEA of Sweden', depth=56.0, height=82.0, width=60.0}
Products{id=1158, item_id=50463502, name='SAKARIAS', category='Chairs', price=50.0, old_price=0.0, sellable_online=true, link='https://www.ikea.com/sa/en/p/sakarias-stool-cover-sporda-dark-grey-50463502/', other_colors='No', short_description='        Stool cover', designer='IKEA of Sweden', depth=0.0, height=0.0, width=0.0}
Products{id=1159, item_id=60416925, name='KYRRE', category='Chairs', price=60.0, old_price=0.0, sellable_online=true, link='https://www.ikea.com/sa/en/p/kyrre-stool-birch-60416925/', other_colors='No', short_description='        Stool', designer='C Styrbjörn/M Axelsson', depth=48.0, height=45.0, width=42.0}
Products{id=1160, item_id=90350937, name='TEODORES', category='Chairs', price=95.0, old_price=0.0, sellable_online=true, link='https://www.ikea.com/sa/en/p/teodores-chair-white-90350937/', other_colors='Yes', short_description='        Chair', designer='David Wahl', depth=54.0, height=80.0, width=46.0}
Products{id=1161, item_id=79299016, name='BUSKBO', category='Chairs', price=675.0, old_price=0.0, sellable_online=true, link='https://www.ikea.com/sa/en/p/buskbo-armchair-rattan-djupvik-white-s79299016/', other_colors='No', short_description='        Armchair', designer='IKEA of Sweden/A Fredriksson/J Hultqvist/W Chong', depth=63.0, height=42.0, width=72.0}
Products{id=1162, item_id=90342688, name='JOKKMOKK', category='Chairs', price=79.2, old_price=0.0, sellable_online=true, link='https://www.ikea.com/sa/en/p/jokkmokk-chair-antique-stain-90342688/', other_colors='No', short_description='        Chair', designer='Carina Bengs', depth=47.0, height=90.0, width=41.0}
Products{id=1163, item_id=49228474, name='FANBYN', category='Chairs', price=275.0, old_price=0.0, sellable_online=true, link='https://www.ikea.com/sa/en/p/fanbyn-chair-s49228474/', other_colors='No', short_description='        Chair', designer='492.284.74 Suitable for both indoor and outdoor use.You sit comfortably thanks to the chair's shaped back and seat.', depth=0.0, height=0.0, width=0.0}
Products{id=1164, item_id=60428990, name='NORRÅKER', category='Chairs', price=295.0, old_price=0.0, sellable_online=true, link='https://www.ikea.com/sa/en/p/norraker-bench-birch-60428990/', other_colors='No', short_description='"        Bench,          103 cm"', designer='J Karlsson/N Karlsson', depth=0.0, height=45.0, width=29.0}
Products{id=1165, item_id=29301700, name='LEIFARNE', category='Chairs', price=310.0, old_price=0.0, sellable_online=true, link='https://www.ikea.com/sa/en/p/leifarne-swivel-chair-dark-yellow-balsberget-white-s29301700/', other_colors='Yes', short_description='        Swivel chair', designer='Mia Lagerman', depth=69.0, height=0.0, width=69.0}
Products{id=1166, item_id=70308685, name='ODGER', category='Chairs', price=395.0, old_price=0.0, sellable_online=true, link='https://www.ikea.com/sa/en/p/odger-swivel-chair-white-beige-70308685/', other_colors='Yes', short_description='        Swivel chair', designer='J Löfgren/J Pettersson', depth=68.0, height=0.0, width=68.0}
Products{id=1167, item_id=80349671, name='TOBIAS', category='Chairs', price=345.0, old_price=0.0, sellable_online=true, link='https://www.ikea.com/sa/en/p/tobias-chair-transparent-chrome-plated-80349671/', other_colors='No', short_description='        Chair', designer='Carl Öjerstam', depth=56.0, height=82.0, width=55.0}
Products{id=1168, item_id=29272712, name='TULLSTA', category='Chairs', price=545.0, old_price=0.0, sellable_online=true, link='https://www.ikea.com/sa/en/p/tullsta-armchair-lofallet-beige-s29272712/', other_colors='Yes', short_description='        Armchair', designer='IKEA of Sweden', depth=69.0, height=78.0, width=79.0}
Products{id=1169, item_id=80155205, name='STIG', category='Chairs', price=69.0, old_price=0.0, sellable_online=true, link='https://www.ikea.com/sa/en/p/stig-bar-stool-with-backrest-black-silver-colour-80155205/', other_colors='Yes', short_description='"        Bar stool with backrest,          74 cm"', designer='Henrik Preutz', depth=50.0, height=100.0, width=60.0}
Products{id=1170, item_id=10441786, name='ÖRFJÄLL', category='Chairs', price=195.0, old_price=0.0, sellable_online=true, link='https://www.ikea.com/sa/en/p/oerfjaell-childrens-desk-chair-white-vissle-dark-grey-10441786/', other_colors='No', short_description='        Children's desk chair', designer='S Holmbäck/U Nordentoft', depth=53.0, height=0.0, width=53.0}
Products{id=1171, item_id=40423578, name='VEDBO', category='Chairs', price=975.0, old_price=0.0, sellable_online=true, link='https://www.ikea.com/sa/en/p/vedbo-armchair-gunnared-light-brown-pink-40423578/', other_colors='Yes', short_description='        Armchair', designer='Francis Cayouette', depth=65.0, height=75.0, width=73.0}
Products{id=1172, item_id=60105829, name='HARRY', category='Chairs', price=199.0, old_price=0.0, sellable_online=true, link='https://www.ikea.com/sa/en/p/harry-chair-birch-blekinge-white-60105829/', other_colors='No', short_description='        Chair', designer='IKEA of Sweden', depth=50.0, height=96.0, width=48.0}
Products{id=1173, item_id=10407136, name='IKEA PS LÖMSK', category='Chairs', price=345.0, old_price=0.0, sellable_online=true, link='https://www.ikea.com/sa/en/p/ikea-ps-loemsk-swivel-armchair-white-red-10407136/', other_colors='No', short_description='        Swivel armchair', designer='Monika Mulder', depth=62.0, height=75.0, width=59.0}
Products{id=1174, item_id=59337670, name='LOBERGET / SIBBEN', category='Chairs', price=95.0, old_price=0.0, sellable_online=true, link='https://www.ikea.com/sa/en/p/loberget-sibben-childrens-desk-chair-white-s59337670/', other_colors='No', short_description='        Children's desk chair', designer='593.376.70 Height adjustable children's desk chair which you can swivel to the desired height.You sit comfortably since the chair is adjustable in height.May be completed with KOLON floor protector.This product has been tested for domestic use.Recommended for ages 7 – 12 years.', depth=56.0, height=0.0, width=56.0}
Products{id=1175, item_id=60441779, name='ÖRFJÄLL', category='Chairs', price=195.0, old_price=0.0, sellable_online=true, link='https://www.ikea.com/sa/en/p/oerfjaell-childrens-desk-chair-white-vissle-blue-green-60441779/', other_colors='No', short_description='        Children's desk chair', designer='S Holmbäck/U Nordentoft', depth=53.0, height=0.0, width=53.0}
Products{id=1176, item_id=90116553, name='POÄNG', category='Chairs', price=179.0, old_price=0.0, sellable_online=true, link='https://www.ikea.com/sa/en/p/poaeng-childrens-armchair-birch-veneer-almas-natural-90116553/', other_colors='No', short_description='        Children's armchair', designer='Noboru Nakamura', depth=60.0, height=68.0, width=47.0}
Products{id=1177, item_id=50211104, name='JOKKMOKK', category='Chairs', price=549.0, old_price=0.0, sellable_online=true, link='https://www.ikea.com/sa/en/p/jokkmokk-table-and-4-chairs-antique-stain-50211104/', other_colors='No', short_description='        Table and 4 chairs', designer='Carina Bengs', depth=0.0, height=0.0, width=0.0}
Products{id=1178, item_id=10135659, name='MARIUS', category='Chairs', price=25.0, old_price=0.0, sellable_online=true, link='https://www.ikea.com/sa/en/p/marius-stool-black-10135659/', other_colors='No', short_description='        Stool', designer='Ola Wihlborg', depth=0.0, height=0.0, width=40.0}
Products{id=1179, item_id=39201026, name='POÄNG', category='Chairs', price=790.0, old_price=0.0, sellable_online=true, link='https://www.ikea.com/sa/en/p/poaeng-rocking-chair-birch-veneer-hillared-anthracite-s39201026/', other_colors='Yes', short_description='        Rocking-chair', designer='Noboru Nakamura', depth=94.0, height=95.0, width=68.0}
Products{id=1180, item_id=59127808, name='LEIFARNE', category='Chairs', price=245.0, old_price=0.0, sellable_online=true, link='https://www.ikea.com/sa/en/p/leifarne-chair-white-ernfrid-birch-s59127808/', other_colors='No', short_description='        Chair', designer='Mia Lagerman', depth=50.0, height=88.0, width=52.0}
Products{id=1181, item_id=40202746, name='MALINDA', category='Chairs', price=25.0, old_price=0.0, sellable_online=true, link='https://www.ikea.com/sa/en/p/malinda-chair-cushion-red-40202746/', other_colors='No', short_description='"        Chair cushion,          40/35x38x7 cm"', designer='IKEA of Sweden', depth=38.0, height=0.0, width=0.0}
Products{id=1182, item_id=29151296, name='SÖDERHAMN', category='Chairs', price=1100.0, old_price=0.0, sellable_online=true, link='https://www.ikea.com/sa/en/p/soederhamn-chaise-longue-samsta-light-pink-s29151296/', other_colors='Yes', short_description='        Chaise longue', designer='Ola Wihlborg', depth=151.0, height=83.0, width=93.0}
Products{id=1183, item_id=10334753, name='MACKAPÄR', category='Chairs', price=295.0, old_price=0.0, sellable_online=true, link='https://www.ikea.com/sa/en/p/mackapaer-bench-with-storage-compartments-white-10334753/', other_colors='No', short_description='"        Bench with storage compartments,          100x51 cm"', designer='Eva Lilja Löwenhielm', depth=35.0, height=51.0, width=100.0}
Products{id=1184, item_id=19304006, name='NILSOVE / NORNA', category='Chairs', price=424.0, old_price=0.0, sellable_online=true, link='https://www.ikea.com/sa/en/p/nilsove-norna-chair-with-chair-pad-rattan-white-laila-natural-s19304006/', other_colors='No', short_description='        Chair with chair pad', designer='A Fredriksson/J Hultqvist/W Chong', depth=57.0, height=82.0, width=57.0}
Products{id=1185, item_id=40419982, name='ALEFJÄLL', category='Chairs', price=1295.0, old_price=0.0, sellable_online=true, link='https://www.ikea.com/sa/en/p/alefjaell-office-chair-grann-golden-brown-40419982/', other_colors='Yes', short_description='        Office chair', designer='"404.199.82 The leather ages beautifully and acquires a nice patina over time.10 year guarantee. Read about the terms in the guarantee brochure.The safety castors have a pressure-sensitive brake mechanism that keeps the chair in place when you stand up, and releases automatically when you sit down.Seat and backrest are adjustable in height and give you maximum support regardless of your body height.You get good support for your thighs and back since the seat depth is adjustable.You can lean back with perfect balance, as the tilt tension mechanism automatically adjusts the resistance to suit your weight and movements. This chair has been tested for office use and meets the requirements for durability and stability set forth in the following standards: EN 1335 and ANSI/BIFMA x5.1."', depth=64.0, height=0.0, width=64.0}
Products{id=1186, item_id=79129081, name='EKTORP', category='Chairs', price=675.0, old_price=0.0, sellable_online=true, link='https://www.ikea.com/sa/en/p/ektorp-armchair-lofallet-beige-s79129081/', other_colors='Yes', short_description='        Armchair', designer='IKEA of Sweden', depth=88.0, height=88.0, width=104.0}
